Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
China,CHN,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,,,,,,,,,,,,,,,,,,,,,,5.1758,4.3016,5.5991,5.7603,5.8239,5.4591,4.8573,5.0064,5.7607,3.7427,5.1781,5.4921,5.141,5.5762,6.8293,5.8828,6.6274,5.9308,5.5661,7.2459,5.8494,4.2304,1.9025,2.4699,4.3339,5.4452,5.4403,3.4698,1.7368,1.9358,2.5675,1.2654,0.8282,1.902,1.1254,
China,CHN,Average interest on new external debt commitments (%),DT.INR.DPPG,,,,,,,,,,,,,,,,,,,,,,7.9201,6.8358,7.5238,7.2463,7.4455,6.4431,6.6056,7.2216,7.3092,7.4822,6.1431,6.232,5.4508,5.497,6.507,6.6188,6.4728,5.747,5.6682,6.2217,5.4936,5.1982,3.133,3.7569,4.5105,5.314,4.8056,3.8224,2.8851,1.9781,1.3414,0.5127,1.8526,0.7874,1.599,
China,CHN,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,,,,,,,,,,,,,,,,,,,,,,3.2771,1.1245,0.5986,5.0055,7.4547,15.0313,14.2879,8.6602,7.2148,5.6584,13.0297,15.02,17.7786,21.7415,12.8674,10.4684,12.1968,25.0939,23.3736,22.1628,25.8224,22.5599,28.3999,29.4893,25.6143,23.5095,21.3748,23.5927,23.5095,39.9228,66.7423,66.7598,48.1746,57.5179,49.6406,
China,CHN,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,,,,,,,,,,,,,,,,,,,,,,31.6576,45.2868,33.7259,32.2406,32.3452,34.5523,40.3054,37.4709,31.5722,49.1545,36.3904,31.133,31.8258,30.4019,18.9957,27.6895,21.1625,27.8277,31.5673,17.533,26.8787,38.2629,56.0225,52.0353,39.2811,31.3644,30.7887,45.8675,60.8944,58.778,52.9277,43.2298,67.0095,58.7426,65.9317,
China,CHN,Average grant element on new external debt commitments (%),DT.GRE.DPPG,,,,,,,,,,,,,,,,,,,,,,14.202,25.5211,17.3845,17.8354,13.5442,19.6993,19.106,15.4788,17.2248,15.6209,25.1075,19.2816,22.0773,25.4446,15.3645,14.2184,14.761,26.237,25.7494,21.1083,26.0763,28.5278,42.2167,38.2781,29.2309,29.0487,26.1732,38.7182,47.7389,43.4009,63.2809,64.3062,51.0193,57.6737,51.5137,
China,CHN,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,,,,,,,,,,,,,,,,,,,,,,1.7354,2.1824,1.9072,2.6458,3.2793,3.9005,3.458,2.7054,3.0493,2.7228,2.6883,2.6628,3.301,4.2014,2.3656,2.4278,2.9446,4.9011,4.3389,2.9658,4.5955,1.8318,6.6072,7.8568,4.8611,0.9166,2.067,1.1465,0.9166,3.9626,15.3176,12.376,9.9802,10.7396,8.4514,
China,CHN,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,,,,,,,,,,,,,,,,,,,,,,6.5307,8.3441,6.9379,7.0213,6.7857,6.4904,6.6653,7.0595,6.7693,7.8597,6.7127,5.7115,5.2752,6.0324,3.7128,4.5279,3.9423,5.5886,6.0593,4.9058,4.7039,4.972,5.4224,5.2143,5.4836,5.6566,5.3954,5.7965,5.835,6.1972,5.9594,3.74,5.6601,5.8036,6.0818,
China,CHN,Average grace period on new external debt commitments (years),DT.GPA.DPPG,,,,,,,,,,,,,,,,,,,,,,3.5813,5.5863,4.4563,4.707,4.1371,4.5198,4.052,3.7359,4.578,3.8994,4.769,3.4691,3.9051,4.9843,2.9145,2.8851,3.2299,5.1886,4.8377,3.4077,4.6215,3.0252,6.0146,6.8267,5.0258,4.2592,3.7635,4.304,4.1042,4.3748,12.9728,11.4754,9.3277,10.1117,8.179,
China,CHN,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339067000,,,,0,,
China,CHN,Debt stock reduction (current US$),DT.DSF.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
China,CHN,Debt buyback (current US$),DT.DSB.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
China,CHN,"External debt stocks, variable rate (DOD, current US$)",DT.DOD.VTOT.CD,,,,,,,,,,,,,,,,,,,,,,2630186000,1840123000,1462270000,1337399000,2337769000,4064571000,8848539000,12528251000,13901227000,16490820000,16808994000,17288955000,20623905000,23272121000,28370002000,30651577000,45217225000,62139258000,60538308000,61733083000,59388484000,53732164000,55123250000,61954266000,71157983000,86049609000,1.05E+11,1.26E+11,1.27E+11,1.45E+11,2.03E+11,2.65E+11,3.16E+11,4.34E+11,4.03E+11,
China,CHN,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56397000,104528000,2879780000,4289133000,6145464000,4578306000,2645845000,1787193000,12464487000,1.31E+11,14056834000,7944494000,3973353000,-589972000,6514178000,3244427000,7111996000,6110937000,9699765000,7199924000,12262519000,-5117438000,22075057000,21919526000,26906959000,37765976000,-83616587000,
China,CHN,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Present value of external debt (current US$),DT.DOD.PVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,,,,,,,,,,,,,,,,,,,,,,4913957000,5222128000,5303637000,6185424000,9940028000,16571442000,25963165000,32620332000,37070877000,45449016000,49404960000,58412967000,69864364000,81708513000,93572759000,1.01E+11,1.12E+11,99424140000,95392012000,94488918000,90733682000,87373403000,83080805000,87467482000,83953369000,85491144000,86928815000,90680299000,93895512000,93873516000,1.05E+11,1.29E+11,1.44E+11,1.72E+11,1.59E+11,
China,CHN,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,3982201000,3686530000,3122894000,3373611000,5215941000,9543598000,16467222000,22084528000,25078521000,31000907000,32405985000,39357796000,45736766000,53417937000,57692855000,62827608000,73066393000,54275379000,44945533000,44096031000,40167691000,36550950000,31484720000,30138376000,31774297000,31384499000,28777783000,27489309000,25680780000,26798915000,37127152000,62413850000,85161957000,1.14E+11,1.13E+11,
China,CHN,"External debt stocks, long-term private sector (DOD, current US$)",DT.DOD.PRVS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47049000,66179000,74216000,249986000,767338000,1265343000,2191579000,2246714000,3492813000,27242623000,37688000000,37789000000,36744000000,31839000000,35030000000,42158000000,50751000000,63910250000,82456358000,1.02E+11,1.02E+11,1.18E+11,1.57E+11,2.06E+11,2.40E+11,3.49E+11,3.29E+11,
China,CHN,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,,,,,,,,,,,,,,,,,,,,,,3316488000,3258329000,2652003000,2687516000,3205970000,4953086000,5881707000,6509578000,8418953000,11055217000,11782753000,15995799000,17343443000,20855671000,23139837000,27284515000,25577423000,15936899000,20434403000,22105941000,21556000000,19920756000,15198807000,12935778000,12489093000,11279449000,9222455000,8893775000,11320195000,10500610000,3043321000,2319392000,8200608000,7781457000,7204740000,
China,CHN,"PNG, commercial banks and other creditors (DOD, current US$)",DT.DOD.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26045000000,36440472000,36721123000,35208182000,30299180000,33409518000,39831901000,46918223000,58387329000,76266296000,95804000000,95136795000,1.12E+11,1.34E+11,1.63E+11,1.88E+11,2.60E+11,2.06E+11,
China,CHN,"PNG, bonds (DOD, current US$)",DT.DOD.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200401000,555514000,582652000,1089863000,1149828000,2411592000,1197623000,1247528000,1067877000,1535818000,1539820000,1620482000,2326099000,3573777000,5278671000,6017704000,5970197000,7020414000,5561088000,23666788000,44124784000,52352852000,89524498000,1.24E+11,
China,CHN,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,632173000,368811000,406046000,546485000,775938000,1779779000,6087343000,10393431000,11431680000,14520220000,14963374000,17913273000,20678254000,21475196000,23869148000,24437097000,34873079000,24397480000,13482130000,10619090000,6759904000,6062421000,5118913000,3433966000,3246654000,3763478000,3029758000,2867687000,2735039000,3899995000,20680081000,29990615000,40452506000,50767856000,39295149000,
China,CHN,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,,,,,,,,,,,,,,,,,,,,,,33540000,59390000,64845000,139610000,1234033000,2810733000,4498172000,5181519000,5227888000,5425470000,5659858000,5448724000,7715069000,11087070000,10683870000,11105996000,12615891000,13941000000,11029000000,11371000000,11851787000,10567773000,11167000000,13768632000,16038550000,16341572000,16525570000,15727847000,11625546000,12398310000,13403750000,30103843000,36508843000,55402590000,66018597000,
China,CHN,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,931756000,1535598000,2180743000,2811813000,4724087000,7027844000,9495943000,10535804000,12039405000,14514288000,17073191000,19104756000,24339422000,28973267000,36981620000,39432570000,39754973000,45148761000,50446479000,50392887000,50565991000,50822453000,51596085000,57329106000,52438072000,54350895000,58323390000,63348598000,68357590000,67203853000,67650798000,66178939000,58528643000,57264499000,45883581000,
China,CHN,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,,,,,,,,,,,,,,,,,,,,,,0,882000,70853000,254005000,929644000,1739145000,2757194000,3650661000,4625212000,5880990000,7165271000,8038397000,9709382000,12030535000,14247875000,15194723000,16069053000,18337597000,19307722000,19889372000,20203244000,20676866000,20971177000,21705151000,20880303000,21411742000,21912498000,22250017000,22277062000,21961743000,20510369000,19690361000,18847996000,17802680000,16990889000,
China,CHN,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,0,882000,73108000,197439000,468295000,828720000,1410155000,1906097000,2387182000,3119289000,3774582000,4391094000,5284662000,6230850000,7179791000,7715159000,7953804000,8945206000,9173213000,8820546000,8692521000,9457440000,10350221000,10670390000,9740505000,9996702000,10150984000,9786014000,9521011000,9000042000,7489083000,6777328000,6023505000,4904802000,3921167000,
China,CHN,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,,,,,,,,,,,,,,,,,,,,,,0,0.0105,0.8023,2.2394,5.8895,7.6312,8.0713,8.8434,10.6437,11.051,12.5724,11.8926,12.4403,13.526,13.8046,13.7366,12.9336,15.4738,16.0551,17.7194,14.5921,14.8051,12.7016,10.793,9.3231,8.584,7.8342,8.0637,7.4178,4.7816,3.3167,3.0409,2.3302,1.8994,2.3333,
China,CHN,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,0,882000,77121000,270726000,983492000,1810085000,2852359000,3753064000,4782515000,6111360000,7576043000,8613605000,10689712000,13587847000,16301885000,17695140000,18973283000,22283407000,23855612000,25811290000,26860630000,27421303000,26235967000,26525446000,26413259000,27737948000,29257621000,30655488000,33207050000,35119852000,34638446000,34613612000,34292387000,33631437000,33094015000,
China,CHN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,0,882000,66840000,180718000,431436000,773790000,1329862000,1819175000,2295590000,3015850000,3671617000,4286452000,5160333000,6097247000,7038442000,7578816000,7830412000,8693204000,8907275000,8771126000,8653699000,9422659000,10314369000,10670390000,9740505000,9996702000,10150984000,9786014000,9521011000,9000042000,7489083000,6777328000,6023505000,4904802000,3921167000,
China,CHN,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,0,0,4013000,73287000,498208000,965355000,1427332000,1831486000,2329622000,2865140000,3493654000,3751945000,4549049000,5933288000,7209433000,7615907000,8238641000,9644393000,10400447000,11118246000,11549545000,11254207000,10656808000,11034761000,11139798000,11415040000,11761514000,12464003000,12756051000,12961701000,13021286000,12913033000,12824491000,12897878000,13069722000,
China,CHN,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,,,,,,,,,,,,0,27.512,41.4495,46.3237,38.4393,25.6162,23.2629,20.7498,15.3719,16.8476,17.8893,19.005,17.801,17.4034,18.9054,19.7233,21.4482,12.0411,10.2163,8.9794,30.5853,35.4616,42.6485,47.1063,52.3338,53.6547,54.5438,49.2386,53.7255,69.7545,73.86,69.5901,73.1868,70.004,64.9106,
China,CHN,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,9.300820899,16.10673135,19.49589194,21.65581458,19.8024965,20.47724612,18.58550896,13.8926323,15.42779553,15.48472356,16.30692319,16.76420946,13.9955811,14.64624216,14.19421663,21.51487593,11.80009255,9.594599719,6.456413017,25.8304276,25.65921521,19.06482321,18.51336052,18.24573467,16.57057242,15.19534683,11.64753315,17.71086396,29.33647493,35.8252669,33.81999801,42.41001003,44.84901266,34.64765262,
China,CHN,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,,,,,,,,,,,,,,,,,,,,,13.40990508,20.08904949,26.31400386,38.02488935,37.00946011,36.61423461,37.07552672,29.96196073,27.02486092,22.38138873,55.38648672,55.93074823,30.25717299,27.80655802,22.73993428,21.48475822,11.34497694,9.40438611,7.615139568,25.58430622,22.05955468,21.16605591,18.58419922,17.83320701,16.04220114,13.17270143,9.521080167,9.805091627,17.58317435,23.70009933,23.38317243,27.75589644,31.78050199,27.03534751,
China,CHN,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,2300000000,3984000000,5600000000,6419000000,6076000000,8221000000,8806000000,6907000000,9317000000,10780000000,13765000000,15296000000,17483000000,22325450000,25407080000,31464000000,17340000000,15180000000,13080000000,56300000000,65680000000,88093000000,1.16E+11,1.48E+11,1.73E+11,2.04E+11,1.87E+11,2.41E+11,5.12E+11,7.71E+11,7.92E+11,1.08E+12,1.24E+12,9.21E+11,
China,CHN,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,4913957000,5222128000,5303637000,6185424000,9940028000,16571442000,25963165000,32620332000,37117926000,45515195000,49479176000,58462552000,70076188000,82391204000,94674475000,1.02E+11,1.13E+11,99424140000,95392012000,94488918000,90733682000,87373403000,83080805000,87467482000,84212369000,85735394000,87101173000,90837907000,94038370000,94002768000,1.05E+11,1.29E+11,1.44E+11,1.71E+11,1.58E+11,
China,CHN,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200401000,555514000,582652000,1089863000,1149828000,2411592000,27242623000,37688000000,37789000000,36744000000,31839000000,35030000000,42158000000,50492000000,63666000000,82284000000,1.02E+11,1.02E+11,1.17E+11,1.57E+11,2.07E+11,2.40E+11,3.50E+11,3.30E+11,
China,CHN,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,4913957000,5222128000,5303637000,6185424000,9940028000,16571442000,25963165000,32620332000,37117926000,45515195000,49479176000,58662953000,70631702000,82973856000,95764338000,1.03E+11,1.15E+11,1.27E+11,1.33E+11,1.32E+11,1.27E+11,1.19E+11,1.18E+11,1.30E+11,1.35E+11,1.49E+11,1.69E+11,1.93E+11,1.96E+11,2.11E+11,2.62E+11,3.35E+11,3.84E+11,5.21E+11,4.88E+11,
China,CHN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,884059000,837842000,324059000,303401000,339991000,1071882000,1155347000,1012624000,907536000,469216000,0,,,,,,,,325010000,308529000,297594000,321934000,351878000,367753000,338451000,356242000,374203000,364736000,10957633000,10764299000,10731028000,10742561000,10764089000,10126701000,9685793000,
China,CHN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,2.984272919,4.101554332,4.182133125,4.661072628,5.416137151,7.93865628,13.03221584,13.66359493,12.98132423,15.36411439,15.76501902,17.03589324,19.44271083,17.89956864,16.39550751,15.18339705,15.4881592,14.27742527,13.8221615,12.23476256,14.01878729,12.800226,12.59707667,12.69035467,12.5776275,11.85971015,10.57613227,8.287879694,8.863038812,12.21343567,14.07096835,13.48345886,15.63425338,17.15522067,13.12352473,
China,CHN,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,33.80634073,38.85868607,42.08614747,56.33756958,77.30444872,88.02528707,89.56956586,90.37645473,91.57227236,86.55813379,85.80291072,94.17560115,80.41823916,77.47085194,71.9664607,68.88830565,67.60626972,64.80109466,71.9023505,84.45369609,72.35771213,44.70216225,39.30122978,34.86410195,30.88371518,27.8589596,23.65526944,32.96543803,42.05672357,48.50426484,48.59883332,57.94756732,64.0662953,53.37744768,
China,CHN,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493506000,10368949000,4957765000,12168777000,13499749000,14529154000,17632932000,10727298000,17879872000,-2690195000,4578259000,-2918575000,38408829000,1139061000,21341346000,39207552000,37546585000,39824816000,50322740000,6707464000,67497372000,2.87E+11,3.10E+11,93892351000,3.33E+11,2.99E+11,-3.52E+11,
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,5798016000,8359970000,9611696000,12088825000,16699019000,23719324000,35339512000,42438956000,44932462000,55301411000,60259176000,72427953000,85927702000,1.00E+11,1.18E+11,1.29E+11,1.47E+11,1.44E+11,1.49E+11,1.46E+11,1.84E+11,1.85E+11,2.07E+11,2.46E+11,2.83E+11,3.23E+11,3.73E+11,3.80E+11,4.48E+11,7.34E+11,1.04E+12,1.14E+12,1.47E+12,1.77E+12,1.42E+12,
China,CHN,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,65560000,488569000,851461000,1208848000,1989090000,2864734000,3897175000,4399365000,5459966000,6599102000,6990287000,7041073000,8164618000,9728687000,10791977000,11006366000,10147471000,20749470000,23661989000,21443926000,20835025000,20496915000,22453370000,27977893000,23580509000,24268631000,27526110000,31257960000,33775365000,30802763000,31809167000,29757394000,22878822000,22743169000,12092211000,
China,CHN,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,931756000,1534716000,2103622000,2541087000,3740595000,5217759000,6643584000,6782740000,7256890000,8402928000,9497148000,10491151000,13649710000,15385420000,20679735000,21737430000,20781690000,22865354000,26590867000,24581597000,23705361000,23401150000,25360118000,30803660000,26024813000,26612947000,29065769000,32693110000,35150540000,32084001000,33012352000,31565327000,24236256000,23633062000,12789566000,
China,CHN,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,,,,,,,,,,,,,,,,,,,,,,1.1307,5.8546,9.6192,11.6329,14.7157,15.5714,15.0181,14.8577,17.4643,17.5734,17.8642,15.7841,15.6518,15.8869,15.2187,14.5334,12.3392,20.6203,22.0985,20.7765,16.041,16.1728,15.8812,15.7258,11.7613,10.604,10.0887,10.7963,9.6716,5.4192,3.7629,3.2097,1.9639,1.5615,1.129,
China,CHN,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,,,,,,,,,,,,,,,,,,,,,,65560000,489451000,924569000,1406287000,2457385000,3693454000,5307330000,6305462000,7847148000,9718391000,10764869000,11432167000,13449280000,15959537000,17971768000,18721525000,18101275000,29694676000,32835202000,30264472000,29527546000,29954355000,32803591000,38648283000,33321014000,34265333000,37677094000,41043974000,43296376000,39802805000,39298250000,36534722000,28902327000,27647971000,16013378000,
China,CHN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,1216276000,1105155000,1697688000,1477118000,4114335000,5287630000,6921495000,7217935000,5681115000,7087459000,6010060000,13204260000,13726455000,11950844000,12367877000,15315760000,16243850000,5667131000,4900373000,6133242000,3637333000,1402180000,2146142000,4092603000,7606231000,2690001000,3727374000,1556000000,3171000000,7475000000,31873837000,28460840000,23764110000,36287348000,22878361000,
China,CHN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,,,,,,,,,,,,,,,,,,,,,,1119034000,975351000,1408119000,1091093000,2442882000,2172294000,1252505000,1966484000,3214636000,3563596000,3126918000,7247964000,5367392000,6234221000,6167149000,7623643000,7249318000,2805298000,2943366000,5154069000,1803334000,1187180000,475011000,270225000,1237002000,2673001000,2056000000,1529000000,3125000000,5104000000,508000000,2060000000,5916340000,1522760000,0,
China,CHN,"PNG, commercial banks and other creditors (DIS, current US$)",DT.DIS.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7665000000,6692000000,5694353000,14297000000,20441353000,16839000000,17829855000,18301000000,29037000000,32739000000,16242000000,26745951000,27031757000,27747843000,29519007000,57937475000,60972940000,
China,CHN,"PNG, bonds (DIS, current US$)",DT.DIS.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197575000,332000000,,543889000,128786000,1518000000,469000000,,390000000,475647000,90000000,175000000,736915000,1622145000,1945000000,740000000,,925000000,,14188700000,20703256000,23896617000,37740084000,47609801000,
China,CHN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,97242000,89524000,268512000,301725000,700034000,1782347000,4604703000,4469612000,2016479000,3246863000,2622777000,5062061000,5622163000,2379538000,4976943000,4914799000,5889107000,1536833000,890007000,131173000,347999000,115000000,65000000,75000000,2161229000,17000000,215000000,27000000,46000000,2371000000,17349994000,9844840000,11442770000,11069898000,11012354000,
China,CHN,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,40280000,21057000,84300000,971419000,1332989000,1064287000,781839000,450000000,277000000,260365000,894235000,2736900000,3337085000,1223785000,2777318000,3105425000,1325000000,1067000000,848000000,1486000000,100000000,1606131000,3747378000,4208000000,0,1456374000,0,0,0,14015843000,16556000000,6405000000,23694690000,11866007000,
China,CHN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,584324000,733823000,678141000,887627000,1165752000,1444111000,1122701000,1847458000,2761186000,2577924000,2649064000,3103290000,5500566000,4200254000,9072847000,5669281000,6213926000,5011855000,7331756000,5790638000,4741497000,3268649000,2581670000,2512742000,2169500000,3587549000,3403003000,3893419000,3310117000,4348451000,5526651000,3419076000,2713080000,4902281000,2678029000,2807193000
China,CHN,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,883000,73801000,134922000,228631000,295585000,414558000,567848000,513565000,510986000,614450000,787628000,892183000,685990000,822436000,816026000,714609000,602404000,492775000,424214000,318698000,211917000,142843000,69438000,70452000,34300000,14301000,9426000,803000,169000,0,0,0,0,0,
China,CHN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,883000,77814000,207849000,598866000,620267000,717452000,1123694000,1169438000,1157703000,1455228000,1522891000,2252090000,2558479000,2837910000,2797148000,2939034000,2829858000,2395761000,3303200000,2574522000,2627758000,2308191000,1756869000,2010364000,2153410000,2424987000,2870419000,2657117000,2623451000,2840921000,2573546000,2344330000,2799713000,2678029000,2807193000
China,CHN,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,883000,67400000,123570000,211786000,282263000,399245000,557101000,507021000,506898000,611858000,778288000,868649000,679502000,811844000,810747000,712669000,591764000,459889000,379195000,310792000,207756000,141073000,69438000,70452000,34300000,14301000,9426000,803000,169000,0,0,0,0,0,
China,CHN,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,4013000,72927000,353551000,324312000,302894000,553138000,603837000,591275000,668062000,552474000,976566000,1380393000,1457205000,1286435000,1562146000,1474168000,1293722000,1527947000,1480127000,1811803000,1475024000,1118894000,1060948000,1134273000,1193627000,1604134000,1290276000,1281532000,1260759000,1233194000,1288160000,1493479000,1523008000,
China,CHN,IDA grants (current US$),DT.DIS.IDAG.CD,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
China,CHN,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,1800600000,1838978000,2375829000,2364745000,5280087000,6731741000,8044196000,9065393000,8442301000,9665383000,8659124000,16307550000,19227021000,16151098000,21440724000,20985041000,22457776000,10678986000,12232129000,11923880000,8378830000,4670829000,4727812000,6605345000,9775731000,6277550000,7130377000,5449419000,6481117000,11823451000,37400488000,31879916000,26477190000,41189629000,25556390000,
China,CHN,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197575000,332000000,,543889000,128786000,1518000000,469000000,7665000000,7082000000,6170000000,14387000000,20616353000,17575915000,19452000000,20246000000,29777000000,32739000000,17167000000,26745951000,41220457000,48451099000,53415624000,95677559000,1.09E+11,
China,CHN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,1800600000,1838978000,2375829000,2364745000,5280087000,6731741000,8044196000,9065393000,8442301000,9665383000,8659124000,16505125000,19559021000,16151098000,21984613000,21113827000,23975776000,11147986000,19897129000,19005880000,14548830000,19057829000,25344165000,24181260000,29227731000,26523550000,36907377000,38188419000,23648117000,38569402000,78620945000,80331015000,79892814000,1.37E+11,1.34E+11,2807193000
